Date,Name,Market,Ticker,MarketCap,Price,Currency
2025-09-10,工商银行,A,601398.SS,26151.2,7.34,CNY
2025-09-11,工商银行,A,601398.SS,26291.24,7.38,CNY
2025-09-12,工商银行,A,601398.SS,26186.21,7.35,CNY
2025-09-15,工商银行,A,601398.SS,26011.17,7.3,CNY
2025-09-16,工商银行,A,601398.SS,26081.19,7.32,CNY
2025-09-17,工商银行,A,601398.SS,26116.2,7.33,CNY
2025-09-18,工商银行,A,601398.SS,25521.05,7.16,CNY
2025-09-19,工商银行,A,601398.SS,25205.98,7.07,CNY
2025-09-22,工商银行,A,601398.SS,25135.96,7.05,CNY
2025-09-23,工商银行,A,601398.SS,25906.15,7.27,CNY
2025-09-24,工商银行,A,601398.SS,26151.2,7.34,CNY
2025-09-25,工商银行,A,601398.SS,25836.13,7.25,CNY
2025-09-26,工商银行,A,601398.SS,25941.15,7.28,CNY
2025-09-29,工商银行,A,601398.SS,25661.09,7.2,CNY
2025-09-30,工商银行,A,601398.SS,25556.06,7.17,CNY
2025-10-09,工商银行,A,601398.SS,25591.07,7.18,CNY
2025-10-10,工商银行,A,601398.SS,25591.07,7.18,CNY
2025-10-13,工商银行,A,601398.SS,25451.04,7.14,CNY
2025-10-14,工商银行,A,601398.SS,26256.23,7.37,CNY
2025-10-15,工商银行,A,601398.SS,26116.2,7.33,CNY
2025-10-16,工商银行,A,601398.SS,26711.34,7.49,CNY
2025-10-17,工商银行,A,601398.SS,26676.33,7.48,CNY
2025-10-20,工商银行,A,601398.SS,26641.32,7.47,CNY
2025-10-21,工商银行,A,601398.SS,26746.34,7.5,CNY
2025-10-22,工商银行,A,601398.SS,27166.45,7.62,CNY
2025-10-23,工商银行,A,601398.SS,27446.51,7.7,CNY
2025-10-24,工商银行,A,601398.SS,27446.51,7.7,CNY
2025-10-27,工商银行,A,601398.SS,27691.57,7.77,CNY
2025-10-28,工商银行,A,601398.SS,27971.64,7.85,CNY
2025-10-29,工商银行,A,601398.SS,27411.5,7.69,CNY
2025-10-30,工商银行,A,601398.SS,27446.51,7.7,CNY
2025-10-31,工商银行,A,601398.SS,27236.46,7.64,CNY
2025-11-03,工商银行,A,601398.SS,27656.56,7.76,CNY
2025-11-04,工商银行,A,601398.SS,28461.75,7.99,CNY
2025-11-05,工商银行,A,601398.SS,28496.76,8.0,CNY
2025-11-06,工商银行,A,601398.SS,28321.72,7.95,CNY
2025-11-07,工商银行,A,601398.SS,28181.69,7.91,CNY
2025-11-10,工商银行,A,601398.SS,28426.74,7.98,CNY
2025-11-11,工商银行,A,601398.SS,28566.78,8.02,CNY
2025-11-12,工商银行,A,601398.SS,28671.8,8.04,CNY
2025-11-13,工商银行,A,601398.SS,28741.82,8.06,CNY
2025-11-14,工商银行,A,601398.SS,28881.85,8.1,CNY
2025-11-17,工商银行,A,601398.SS,28601.78,8.03,CNY
2025-11-18,工商银行,A,601398.SS,28706.81,8.05,CNY
2025-11-19,工商银行,A,601398.SS,28811.83,8.08,CNY
2025-11-20,工商银行,A,601398.SS,28951.87,8.12,CNY
2025-11-21,工商银行,A,601398.SS,28881.85,8.1,CNY
2025-11-24,工商银行,A,601398.SS,28706.81,8.05,CNY
2025-11-25,工商银行,A,601398.SS,29091.9,8.16,CNY
2025-11-26,工商银行,A,601398.SS,28566.78,8.02,CNY
2025-11-27,工商银行,A,601398.SS,28566.78,8.02,CNY
2025-11-28,工商银行,A,601398.SS,28391.73,7.97,CNY
2025-12-01,工商银行,A,601398.SS,28321.72,7.95,CNY
2025-12-02,工商银行,A,601398.SS,28321.72,7.95,CNY
2025-12-03,工商银行,A,601398.SS,28181.69,7.91,CNY
2025-12-04,工商银行,A,601398.SS,28181.69,7.91,CNY
2025-12-05,工商银行,A,601398.SS,27971.64,7.85,CNY
2025-12-08,工商银行,A,601398.SS,27971.64,7.85,CNY
2025-12-09,工商银行,A,601398.SS,28356.73,7.96,CNY
2025-12-10,工商银行,A,601398.SS,27796.59,7.8,CNY
2025-12-11,工商银行,A,601398.SS,28006.64,7.86,CNY
2025-12-12,工商银行,A,601398.SS,27901.62,7.83,CNY
2025-12-15,工商银行,A,601398.SS,27835.33,7.81,CNY
2025-12-16,工商银行,A,601398.SS,27764.05,7.79,CNY
2025-12-17,工商银行,A,601398.SS,27835.33,7.81,CNY
2025-12-18,工商银行,A,601398.SS,28476.86,7.99,CNY
2025-12-19,工商银行,A,601398.SS,28084.81,7.88,CNY
2025-12-22,工商银行,A,601398.SS,28120.45,7.89,CNY
2025-12-23,工商银行,A,601398.SS,28227.38,7.92,CNY
2025-12-24,工商银行,A,601398.SS,28191.73,7.91,CNY
2025-12-25,工商银行,A,601398.SS,28013.53,7.86,CNY
2025-12-26,工商银行,A,601398.SS,27835.33,7.81,CNY
2025-12-29,工商银行,A,601398.SS,28049.17,7.87,CNY
2025-12-30,工商银行,A,601398.SS,27977.89,7.85,CNY
2025-12-31,工商银行,A,601398.SS,28263.02,7.93,CNY
2026-01-05,工商银行,A,601398.SS,27870.97,7.82,CNY
2026-01-06,工商银行,A,601398.SS,27799.69,7.8,CNY
2026-01-07,工商银行,A,601398.SS,27621.48,7.75,CNY
2026-01-08,工商银行,A,601398.SS,27407.64,7.69,CNY
2026-01-09,工商银行,A,601398.SS,27478.92,7.71,CNY
2026-01-12,工商银行,A,601398.SS,27585.84,7.74,CNY
2026-01-13,工商银行,A,601398.SS,27835.33,7.81,CNY
2026-01-14,工商银行,A,601398.SS,27407.64,7.69,CNY
2026-01-15,工商银行,A,601398.SS,27372.0,7.68,CNY
2026-01-16,工商银行,A,601398.SS,27122.52,7.61,CNY
2026-01-19,工商银行,A,601398.SS,26837.39,7.53,CNY
2026-01-20,工商银行,A,601398.SS,26873.03,7.54,CNY
2026-01-21,工商银行,A,601398.SS,26195.86,7.35,CNY
2026-01-22,工商银行,A,601398.SS,25910.73,7.27,CNY
2026-01-23,工商银行,A,601398.SS,25696.89,7.21,CNY
2026-01-26,工商银行,A,601398.SS,25803.81,7.24,CNY
2026-01-27,工商银行,A,601398.SS,25768.17,7.23,CNY
2026-01-28,工商银行,A,601398.SS,25661.25,7.2,CNY
2026-01-29,工商银行,A,601398.SS,25875.1,7.26,CNY
2026-01-30,工商银行,A,601398.SS,25839.45,7.25,CNY
2026-02-02,工商银行,A,601398.SS,26088.94,7.32,CNY
2026-02-03,工商银行,A,601398.SS,25589.97,7.18,CNY
2026-02-04,工商银行,A,601398.SS,25803.81,7.24,CNY
2025-02-04,工商银行,HK,1398.HK,21070.35,4.72,CNY
2025-02-05,工商银行,HK,1398.HK,20931.85,4.68,CNY
2025-02-06,工商银行,HK,1398.HK,21310.87,4.77,CNY
2025-02-07,工商银行,HK,1398.HK,21320.85,4.77,CNY
2025-02-10,工商银行,HK,1398.HK,21505.44,4.81,CNY
2025-02-11,工商银行,HK,1398.HK,21680.24,4.85,CNY
2025-02-12,工商银行,HK,1398.HK,22236.85,4.98,CNY
2025-02-13,工商银行,HK,1398.HK,22367.47,5.01,CNY
2025-02-14,工商银行,HK,1398.HK,22587.75,5.06,CNY
2025-02-17,工商银行,HK,1398.HK,22649.9,5.07,CNY
2025-02-18,工商银行,HK,1398.HK,22460.1,5.03,CNY
2025-02-19,工商银行,HK,1398.HK,22199.19,4.97,CNY
2025-02-20,工商银行,HK,1398.HK,22203.75,4.97,CNY
2025-02-21,工商银行,HK,1398.HK,22085.75,4.94,CNY
2025-02-24,工商银行,HK,1398.HK,22007.29,4.93,CNY
2025-02-25,工商银行,HK,1398.HK,21790.29,4.88,CNY
2025-02-26,工商银行,HK,1398.HK,22068.52,4.94,CNY
2025-02-27,工商银行,HK,1398.HK,22100.75,4.95,CNY
2025-02-28,工商银行,HK,1398.HK,21816.08,4.88,CNY
2025-03-03,工商银行,HK,1398.HK,21885.31,4.9,CNY
2025-03-04,工商银行,HK,1398.HK,21732.76,4.86,CNY
2025-03-05,工商银行,HK,1398.HK,22242.82,4.98,CNY
2025-03-06,工商银行,HK,1398.HK,22362.23,5.0,CNY
2025-03-07,工商银行,HK,1398.HK,22158.98,4.96,CNY
2025-03-10,工商银行,HK,1398.HK,21914.59,4.9,CNY
2025-03-11,工商银行,HK,1398.HK,21996.29,4.92,CNY
2025-03-12,工商银行,HK,1398.HK,21873.94,4.9,CNY
2025-03-13,工商银行,HK,1398.HK,21889.9,4.9,CNY
2025-03-14,工商银行,HK,1398.HK,22277.69,4.99,CNY
2025-03-17,工商银行,HK,1398.HK,22274.51,4.99,CNY
2025-03-18,工商银行,HK,1398.HK,22425.55,5.02,CNY
2025-03-19,工商银行,HK,1398.HK,22331.76,5.0,CNY
2025-03-20,工商银行,HK,1398.HK,22103.11,4.95,CNY
2025-03-21,工商银行,HK,1398.HK,21991.62,4.92,CNY
2025-03-24,工商银行,HK,1398.HK,22387.65,5.01,CNY
2025-03-25,工商银行,HK,1398.HK,22082.74,4.94,CNY
2025-03-26,工商银行,HK,1398.HK,22010.47,4.93,CNY
2025-03-27,工商银行,HK,1398.HK,21891.92,4.9,CNY
2025-03-28,工商银行,HK,1398.HK,21712.36,4.86,CNY
2025-03-31,工商银行,HK,1398.HK,21901.55,4.9,CNY
2025-04-01,工商银行,HK,1398.HK,21762.42,4.87,CNY
2025-04-02,工商银行,HK,1398.HK,21874.92,4.9,CNY
2025-04-03,工商银行,HK,1398.HK,21585.1,4.83,CNY
2025-04-07,工商银行,HK,1398.HK,19993.14,4.47,CNY
2025-04-08,工商银行,HK,1398.HK,19956.01,4.47,CNY
2025-04-09,工商银行,HK,1398.HK,19996.73,4.48,CNY
2025-04-10,工商银行,HK,1398.HK,20410.33,4.57,CNY
2025-04-11,工商银行,HK,1398.HK,20878.59,4.67,CNY
2025-04-14,工商银行,HK,1398.HK,21179.91,4.74,CNY
2025-04-15,工商银行,HK,1398.HK,21236.22,4.75,CNY
2025-04-16,工商银行,HK,1398.HK,21033.95,4.71,CNY
2025-04-17,工商银行,HK,1398.HK,21339.9,4.78,CNY
2025-04-22,工商银行,HK,1398.HK,21388.37,4.79,CNY
2025-04-23,工商银行,HK,1398.HK,21548.35,4.82,CNY
2025-04-24,工商银行,HK,1398.HK,21628.58,4.84,CNY
2025-04-25,工商银行,HK,1398.HK,21750.91,4.87,CNY
2025-04-28,工商银行,HK,1398.HK,21954.87,4.91,CNY
2025-04-29,工商银行,HK,1398.HK,21819.41,4.88,CNY
2025-04-30,工商银行,HK,1398.HK,21103.76,4.72,CNY
2025-05-02,工商银行,HK,1398.HK,21152.72,4.73,CNY
2025-05-06,工商银行,HK,1398.HK,21248.69,4.76,CNY
2025-05-07,工商银行,HK,1398.HK,21285.56,4.76,CNY
2025-05-08,工商银行,HK,1398.HK,21371.2,4.78,CNY
2025-05-09,工商银行,HK,1398.HK,21483.84,4.81,CNY
2025-05-12,工商银行,HK,1398.HK,21668.43,4.85,CNY
2025-05-13,工商银行,HK,1398.HK,21800.76,4.88,CNY
2025-05-14,工商银行,HK,1398.HK,22030.99,4.93,CNY
2025-05-15,工商银行,HK,1398.HK,22051.63,4.94,CNY
2025-05-16,工商银行,HK,1398.HK,21852.9,4.89,CNY
2025-05-19,工商银行,HK,1398.HK,21680.64,4.85,CNY
2025-05-20,工商银行,HK,1398.HK,21933.41,4.91,CNY
2025-05-21,工商银行,HK,1398.HK,21944.84,4.91,CNY
2025-05-22,工商银行,HK,1398.HK,21930.52,4.91,CNY
2025-05-23,工商银行,HK,1398.HK,22170.49,4.96,CNY
2025-05-26,工商银行,HK,1398.HK,22202.64,4.97,CNY
2025-05-27,工商银行,HK,1398.HK,22184.74,4.96,CNY
2025-05-28,工商银行,HK,1398.HK,22258.32,4.98,CNY
2025-05-29,工商银行,HK,1398.HK,22230.5,4.98,CNY
2025-05-30,工商银行,HK,1398.HK,22211.75,4.97,CNY
2025-06-02,工商银行,HK,1398.HK,21897.76,4.9,CNY
2025-06-03,工商银行,HK,1398.HK,22551.79,5.05,CNY
2025-06-04,工商银行,HK,1398.HK,22627.93,5.06,CNY
2025-06-05,工商银行,HK,1398.HK,22943.12,5.13,CNY
2025-06-06,工商银行,HK,1398.HK,22767.11,5.1,CNY
2025-06-09,工商银行,HK,1398.HK,23079.76,5.17,CNY
2025-06-10,工商银行,HK,1398.HK,23322.16,5.22,CNY
2025-06-11,工商银行,HK,1398.HK,23902.45,5.35,CNY
2025-06-12,工商银行,HK,1398.HK,23864.32,5.34,CNY
2025-06-13,工商银行,HK,1398.HK,23669.27,5.3,CNY
2025-06-16,工商银行,HK,1398.HK,23823.35,5.33,CNY
2025-06-17,工商银行,HK,1398.HK,23583.15,5.28,CNY
2025-06-18,工商银行,HK,1398.HK,23523.71,5.26,CNY
2025-06-19,工商银行,HK,1398.HK,23382.41,5.23,CNY
2025-06-20,工商银行,HK,1398.HK,24039.52,5.38,CNY
2025-06-23,工商银行,HK,1398.HK,24349.31,5.45,CNY
2025-06-24,工商银行,HK,1398.HK,24783.38,5.55,CNY
2025-06-25,工商银行,HK,1398.HK,24949.64,5.58,CNY
2025-06-26,工商银行,HK,1398.HK,24971.05,5.59,CNY
2025-06-27,工商银行,HK,1398.HK,24435.98,5.47,CNY
2025-06-30,工商银行,HK,1398.HK,24063.72,5.39,CNY
2025-07-02,工商银行,HK,1398.HK,24507.42,5.48,CNY
2025-07-03,工商银行,HK,1398.HK,24225.49,5.42,CNY
2025-07-04,工商银行,HK,1398.HK,24391.13,5.46,CNY
2025-07-07,工商银行,HK,1398.HK,24384.61,5.46,CNY
2025-07-08,工商银行,HK,1398.HK,24496.6,5.48,CNY
2025-07-09,工商银行,HK,1398.HK,24295.9,5.44,CNY
2025-07-10,工商银行,HK,1398.HK,24994.08,5.59,CNY
2025-07-11,工商银行,HK,1398.HK,24737.6,5.54,CNY
2025-07-14,工商银行,HK,1398.HK,24595.01,5.5,CNY
2025-07-15,工商银行,HK,1398.HK,24471.3,5.48,CNY
2025-07-16,工商银行,HK,1398.HK,24770.56,5.54,CNY
2025-07-17,工商银行,HK,1398.HK,24470.75,5.48,CNY
2025-07-18,工商银行,HK,1398.HK,24690.26,5.53,CNY
2025-07-21,工商银行,HK,1398.HK,24472.7,5.48,CNY
2025-07-22,工商银行,HK,1398.HK,24222.85,5.42,CNY
2025-07-23,工商银行,HK,1398.HK,24496.6,5.48,CNY
2025-07-24,工商银行,HK,1398.HK,24446.88,5.47,CNY
2025-07-25,工商银行,HK,1398.HK,24186.64,5.41,CNY
2025-07-28,工商银行,HK,1398.HK,24307.02,5.44,CNY
2025-07-29,工商银行,HK,1398.HK,24191.32,5.41,CNY
2025-07-30,工商银行,HK,1398.HK,24105.62,5.39,CNY
2025-07-31,工商银行,HK,1398.HK,23987.03,5.37,CNY
2025-08-01,工商银行,HK,1398.HK,23904.81,5.35,CNY
2025-08-04,工商银行,HK,1398.HK,24264.48,5.43,CNY
2025-08-05,工商银行,HK,1398.HK,24550.5,5.49,CNY
2025-08-06,工商银行,HK,1398.HK,24367.8,5.45,CNY
2025-08-07,工商银行,HK,1398.HK,24725.93,5.53,CNY
2025-08-08,工商银行,HK,1398.HK,24560.51,5.5,CNY
2025-08-11,工商银行,HK,1398.HK,24240.68,5.43,CNY
2025-08-12,工商银行,HK,1398.HK,24342.86,5.45,CNY
2025-08-13,工商银行,HK,1398.HK,24554.9,5.5,CNY
2025-08-14,工商银行,HK,1398.HK,24498.13,5.48,CNY
2025-08-15,工商银行,HK,1398.HK,23802.76,5.33,CNY
2025-08-18,工商银行,HK,1398.HK,23520.15,5.26,CNY
2025-08-19,工商银行,HK,1398.HK,23544.06,5.27,CNY
2025-08-20,工商银行,HK,1398.HK,23797.48,5.33,CNY
2025-08-21,工商银行,HK,1398.HK,23778.32,5.32,CNY
2025-08-22,工商银行,HK,1398.HK,23867.15,5.34,CNY
2025-08-25,工商银行,HK,1398.HK,23740.81,5.31,CNY
2025-08-26,工商银行,HK,1398.HK,23335.94,5.22,CNY
2025-08-27,工商银行,HK,1398.HK,23076.5,5.16,CNY
2025-08-28,工商银行,HK,1398.HK,23187.61,5.19,CNY
2025-08-29,工商银行,HK,1398.HK,23078.1,5.16,CNY
2025-09-01,工商银行,HK,1398.HK,22841.69,5.11,CNY
2025-09-02,工商银行,HK,1398.HK,23157.6,5.18,CNY
2025-09-03,工商银行,HK,1398.HK,22873.94,5.12,CNY
2025-09-04,工商银行,HK,1398.HK,22862.59,5.12,CNY
2025-09-05,工商银行,HK,1398.HK,23022.69,5.15,CNY
2025-09-08,工商银行,HK,1398.HK,23079.08,5.17,CNY
2025-09-09,工商银行,HK,1398.HK,23482.51,5.26,CNY
2025-09-10,工商银行,HK,1398.HK,23911.01,5.35,CNY
2025-09-11,工商银行,HK,1398.HK,23903.55,5.35,CNY
2025-09-12,工商银行,HK,1398.HK,23898.9,5.35,CNY
2025-09-15,工商银行,HK,1398.HK,23824.48,5.33,CNY
2025-09-16,工商银行,HK,1398.HK,23726.31,5.31,CNY
2025-09-17,工商银行,HK,1398.HK,23830.06,5.33,CNY
2025-09-18,工商银行,HK,1398.HK,23525.55,5.27,CNY
2025-09-19,工商银行,HK,1398.HK,23437.4,5.25,CNY
2025-09-22,工商银行,HK,1398.HK,22887.23,5.12,CNY
2025-09-23,工商银行,HK,1398.HK,23065.48,5.16,CNY
2025-09-24,工商银行,HK,1398.HK,23159.07,5.18,CNY
2025-09-25,工商银行,HK,1398.HK,22657.33,5.07,CNY
2025-09-26,工商银行,HK,1398.HK,22770.32,5.1,CNY
2025-09-29,工商银行,HK,1398.HK,22893.73,5.12,CNY
2025-09-30,工商银行,HK,1398.HK,22882.95,5.12,CNY
2025-10-02,工商银行,HK,1398.HK,22847.7,5.11,CNY
2025-10-03,工商银行,HK,1398.HK,22723.75,5.09,CNY
2025-10-06,工商银行,HK,1398.HK,22568.26,5.05,CNY
2025-10-08,工商银行,HK,1398.HK,22323.03,5.0,CNY
2025-10-09,工商银行,HK,1398.HK,22525.36,5.04,CNY
2025-10-10,工商银行,HK,1398.HK,22591.72,5.06,CNY
2025-10-13,工商银行,HK,1398.HK,22504.56,5.04,CNY
2025-10-14,工商银行,HK,1398.HK,22911.47,5.13,CNY
2025-10-15,工商银行,HK,1398.HK,23051.51,5.16,CNY
2025-10-16,工商银行,HK,1398.HK,23487.6,5.26,CNY
2025-10-17,工商银行,HK,1398.HK,23210.13,5.19,CNY
2025-10-20,工商银行,HK,1398.HK,23632.11,5.29,CNY
2025-10-21,工商银行,HK,1398.HK,23766.76,5.32,CNY
2025-10-22,工商银行,HK,1398.HK,23804.09,5.33,CNY
2025-10-23,工商银行,HK,1398.HK,24219.24,5.42,CNY
2025-10-24,工商银行,HK,1398.HK,24254.84,5.43,CNY
2025-10-27,工商银行,HK,1398.HK,24286.64,5.44,CNY
2025-10-28,工商银行,HK,1398.HK,24175.61,5.41,CNY
2025-10-30,工商银行,HK,1398.HK,24086.5,5.39,CNY
2025-10-31,工商银行,HK,1398.HK,24009.59,5.37,CNY
2025-11-03,工商银行,HK,1398.HK,24627.24,5.51,CNY
2025-11-04,工商银行,HK,1398.HK,25095.12,5.62,CNY
2025-11-05,工商银行,HK,1398.HK,24980.69,5.59,CNY
2025-11-06,工商银行,HK,1398.HK,25205.17,5.64,CNY
2025-11-07,工商银行,HK,1398.HK,25256.2,5.65,CNY
2025-11-10,工商银行,HK,1398.HK,25731.98,5.76,CNY
2025-11-11,工商银行,HK,1398.HK,25905.43,5.8,CNY
2025-11-12,工商银行,HK,1398.HK,26270.22,5.88,CNY
2025-11-13,工商银行,HK,1398.HK,26233.84,5.87,CNY
2025-11-14,工商银行,HK,1398.HK,26204.99,5.86,CNY
2025-11-17,工商银行,HK,1398.HK,25917.24,5.8,CNY
2025-11-18,工商银行,HK,1398.HK,25620.8,5.73,CNY
2025-11-19,工商银行,HK,1398.HK,25666.81,5.74,CNY
2025-11-20,工商银行,HK,1398.HK,25977.88,5.81,CNY
2025-11-21,工商银行,HK,1398.HK,25469.81,5.7,CNY
2025-11-24,工商银行,HK,1398.HK,25828.65,5.78,CNY
2025-11-25,工商银行,HK,1398.HK,25854.69,5.79,CNY
2025-11-26,工商银行,HK,1398.HK,25811.12,5.78,CNY
2025-11-27,工商银行,HK,1398.HK,25731.62,5.76,CNY
2025-11-28,工商银行,HK,1398.HK,25530.43,5.71,CNY
2025-12-01,工商银行,HK,1398.HK,25587.18,5.73,CNY
2025-12-02,工商银行,HK,1398.HK,25444.94,5.69,CNY
2025-12-03,工商银行,HK,1398.HK,25015.84,5.6,CNY
2025-12-04,工商银行,HK,1398.HK,25222.9,5.64,CNY
2025-12-05,工商银行,HK,1398.HK,25702.26,5.75,CNY
2025-12-08,工商银行,HK,1398.HK,24795.68,5.55,CNY
2025-12-09,工商银行,HK,1398.HK,24852.55,5.56,CNY
2025-12-10,工商银行,HK,1398.HK,24657.14,5.52,CNY
2025-12-11,工商银行,HK,1398.HK,24791.71,5.55,CNY
2025-12-12,工商银行,HK,1398.HK,24882.45,5.57,CNY
2025-12-15,工商银行,HK,1398.HK,24659.06,5.52,CNY
2025-12-16,工商银行,HK,1398.HK,24196.63,5.42,CNY
2025-12-17,工商银行,HK,1398.HK,24387.17,5.46,CNY
2025-12-18,工商银行,HK,1398.HK,24757.83,5.54,CNY
2025-12-19,工商银行,HK,1398.HK,24743.44,5.54,CNY
2025-12-22,工商银行,HK,1398.HK,24784.93,5.55,CNY
2025-12-23,工商银行,HK,1398.HK,24909.78,5.57,CNY
2025-12-24,工商银行,HK,1398.HK,24793.29,5.55,CNY
2025-12-29,工商银行,HK,1398.HK,25176.2,5.63,CNY
2025-12-30,工商银行,HK,1398.HK,25250.1,5.65,CNY
2025-12-31,工商银行,HK,1398.HK,25070.6,5.61,CNY
2026-01-02,工商银行,HK,1398.HK,25457.06,5.7,CNY
2026-01-05,工商银行,HK,1398.HK,24907.68,5.57,CNY
2026-01-06,工商银行,HK,1398.HK,24905.37,5.57,CNY
2026-01-07,工商银行,HK,1398.HK,24604.31,5.51,CNY
2026-01-08,工商银行,HK,1398.HK,24492.71,5.48,CNY
2026-01-09,工商银行,HK,1398.HK,24548.52,5.49,CNY
2026-01-12,工商银行,HK,1398.HK,24959.6,5.59,CNY
2026-01-13,工商银行,HK,1398.HK,25177.52,5.63,CNY
2026-01-14,工商银行,HK,1398.HK,24939.46,5.58,CNY
2026-01-15,工商银行,HK,1398.HK,25332.79,5.67,CNY
2026-01-16,工商银行,HK,1398.HK,25348.25,5.67,CNY
2026-01-19,工商银行,HK,1398.HK,25316.48,5.67,CNY
2026-01-20,工商银行,HK,1398.HK,25198.43,5.64,CNY
2026-01-21,工商银行,HK,1398.HK,24761.97,5.54,CNY
2026-01-22,工商银行,HK,1398.HK,24622.53,5.51,CNY
2026-01-23,工商银行,HK,1398.HK,24575.22,5.5,CNY
2026-01-26,工商银行,HK,1398.HK,24941.32,5.58,CNY
2026-01-27,工商银行,HK,1398.HK,25345.94,5.67,CNY
2026-01-28,工商银行,HK,1398.HK,26253.74,5.88,CNY
2026-01-29,工商银行,HK,1398.HK,26447.2,5.92,CNY
2026-01-30,工商银行,HK,1398.HK,25813.25,5.78,CNY
2026-02-02,工商银行,HK,1398.HK,25492.32,5.71,CNY
2026-02-03,工商银行,HK,1398.HK,25354.72,5.67,CNY
2026-02-04,工商银行,HK,1398.HK,25529.97,5.71,CNY
2025-02-05,建设银行,A,601939.SS,21003.64,8.03,CNY
2025-02-06,建设银行,A,601939.SS,20903.38,7.99,CNY
2025-02-07,建设银行,A,601939.SS,20803.13,7.95,CNY
2025-02-10,建设银行,A,601939.SS,20803.13,7.95,CNY
2025-02-11,建设银行,A,601939.SS,21529.98,8.23,CNY
2025-02-12,建设银行,A,601939.SS,21855.82,8.35,CNY
2025-02-13,建设银行,A,601939.SS,21981.14,8.4,CNY
2025-02-14,建设银行,A,601939.SS,21956.07,8.39,CNY
2025-02-17,建设银行,A,601939.SS,21905.94,8.37,CNY
2025-02-18,建设银行,A,601939.SS,22081.39,8.44,CNY
2025-02-19,建设银行,A,601939.SS,22006.2,8.41,CNY
2025-02-20,建设银行,A,601939.SS,22006.2,8.41,CNY
2025-02-21,建设银行,A,601939.SS,21655.3,8.28,CNY
2025-02-24,建设银行,A,601939.SS,21504.92,8.22,CNY
2025-02-25,建设银行,A,601939.SS,21304.41,8.14,CNY
2025-02-26,建设银行,A,601939.SS,21404.67,8.18,CNY
2025-02-27,建设银行,A,601939.SS,21504.92,8.22,CNY
2025-02-28,建设银行,A,601939.SS,21329.47,8.15,CNY
2025-03-03,建设银行,A,601939.SS,21304.41,8.14,CNY
2025-03-04,建设银行,A,601939.SS,21179.09,8.1,CNY
2025-03-05,建设银行,A,601939.SS,21655.3,8.28,CNY
2025-03-06,建设银行,A,601939.SS,21379.6,8.17,CNY
2025-03-07,建设银行,A,601939.SS,21304.41,8.14,CNY
2025-03-10,建设银行,A,601939.SS,21179.09,8.1,CNY
2025-03-11,建设银行,A,601939.SS,21279.34,8.13,CNY
2025-03-12,建设银行,A,601939.SS,21179.09,8.1,CNY
2025-03-13,建设银行,A,601939.SS,21204.15,8.11,CNY
2025-03-14,建设银行,A,601939.SS,21254.28,8.12,CNY
2025-03-17,建设银行,A,601939.SS,21379.6,8.17,CNY
2025-03-18,建设银行,A,601939.SS,21304.41,8.14,CNY
2025-03-19,建设银行,A,601939.SS,21504.92,8.22,CNY
2025-03-20,建设银行,A,601939.SS,21404.67,8.18,CNY
2025-03-21,建设银行,A,601939.SS,21279.34,8.13,CNY
2025-03-24,建设银行,A,601939.SS,21504.92,8.22,CNY
2025-03-25,建设银行,A,601939.SS,21680.37,8.29,CNY
2025-03-26,建设银行,A,601939.SS,21529.98,8.23,CNY
2025-03-27,建设银行,A,601939.SS,21630.24,8.27,CNY
2025-03-28,建设银行,A,601939.SS,21354.54,8.16,CNY
2025-03-31,建设银行,A,601939.SS,22131.52,8.46,CNY
2025-04-01,建设银行,A,601939.SS,21730.5,8.31,CNY
2025-04-02,建设银行,A,601939.SS,21981.14,8.4,CNY
2025-04-03,建设银行,A,601939.SS,22357.1,8.55,CNY
2025-04-07,建设银行,A,601939.SS,22256.84,8.51,CNY
2025-04-08,建设银行,A,601939.SS,22482.42,8.59,CNY
2025-04-09,建设银行,A,601939.SS,22056.33,8.43,CNY
2025-04-10,建设银行,A,601939.SS,21905.94,8.37,CNY
2025-04-11,建设银行,A,601939.SS,22031.26,8.42,CNY
2025-04-14,建设银行,A,601939.SS,22382.16,8.56,CNY
2025-04-15,建设银行,A,601939.SS,22507.48,8.6,CNY
2025-04-16,建设银行,A,601939.SS,22733.05,8.69,CNY
2025-04-17,建设银行,A,601939.SS,22758.12,8.7,CNY
2025-04-18,建设银行,A,601939.SS,23109.02,8.83,CNY
2025-04-21,建设银行,A,601939.SS,22758.12,8.7,CNY
2025-04-22,建设银行,A,601939.SS,23033.82,8.8,CNY
2025-04-23,建设银行,A,601939.SS,22858.38,8.74,CNY
2025-04-24,建设银行,A,601939.SS,23234.34,8.88,CNY
2025-04-25,建设银行,A,601939.SS,23083.95,8.82,CNY
2025-04-28,建设银行,A,601939.SS,23535.11,9.0,CNY
2025-04-29,建设银行,A,601939.SS,23459.91,8.97,CNY
2025-04-30,建设银行,A,601939.SS,22707.99,8.68,CNY
2025-05-06,建设银行,A,601939.SS,22682.93,8.67,CNY
2025-05-07,建设银行,A,601939.SS,23134.08,8.84,CNY
2025-05-08,建设银行,A,601939.SS,23334.59,8.92,CNY
2025-05-09,建设银行,A,601939.SS,23683.18,9.05,CNY
2025-05-12,建设银行,A,601939.SS,23503.76,8.98,CNY
2025-05-13,建设银行,A,601939.SS,23734.44,9.07,CNY
2025-05-14,建设银行,A,601939.SS,23708.81,9.06,CNY
